879	HMOX1
880	HNRNPA2B1
881	HNRNPAB
882	HOPX
883	HPGD
884	HPGDS
885	HRH2
886	HS2ST1
887	HS3ST1
888	HS3ST3B1
889	HSD11B1
890	HSD11B1-AS1
891	HSP90AA1
892	HSP90AB1
893	HSP90B1
894	HSPA5
895	HSPA8
896	HSPD1
897	HSPE1
898	HSPH1
899	HULC
900	HVCN1
901	ICAM1
902	ICOS
903	ID2
904	ID3
905	IDO1
906	IER3
907	IFI27
908	IFI30
909	IFI44L
910	IFIT1
911	IFIT2
912	IFIT3
913	IFITM3
914	IFNG
915	IFNG-AS1
916	IGF1
917	IGF1R
918	IGF2BP2
919	IGF2BP3
920	IGF2R
921	IGFBP2
922	IGFBP4
923	IGFBP7
924	IGHM
925	IGSF11
926	IGSF6
927	IKZF2
928	IL12RB2
929	IL15
930	IL17RB
931	IL18BP
932	IL1A
933	IL1R1
934	IL1RAP
935	IL23R
936	IL26
937	IL27
938	IL2RA
939	IL32
940	IL3RA
941	IL4
942	IL4I1
943	IL6
944	IL6R
945	IL7
946	IL7R
947	IMMP2L
948	INCENP
949	INPP4B
950	INPP5F
951	INSIG1
952	INSR
953	INVS
954	IQCG
955	IQCJ-SCHIP1
956	IRAK2
957	IRAK3
958	IRF4
959	IRF8
960	ITGA1
961	ITGA2
962	ITGA2B
963	ITGA4
964	ITGAX
965	ITGB1
966	ITM2C
967	ITPR2
968	ITPRIPL2
969	ITSN1
970	IVNS1ABP
971	JADE3
972	JAK2
973	JAKMIP2
974	JAML
975	JARID2
976	JAZF1
977	JPT1
978	JUN
979	KANK1
980	KAT2B
981	KAZN
982	KCNH8
983	KCNIP4
984	KCNK13
985	KCNMA1
986	KCNMB2-AS1
987	KCNQ1OT1
988	KCNQ5
989	KCTD12
990	KCTD16
991	KDM7A
992	KHDRBS2
993	KIAA0825
994	KIAA1211
995	KIAA1217
996	KIAA1324
997	KIAA1328
998	KIAA1958
999	KIF11
1000	KIF13A
1001	KIF14
1002	KIF15
1003	KIF18A
1004	KIF1B
1005	KIF20B
1006	KIF23
1007	KIF2C
1008	KIF4A
1009	KIFC1
1010	KIR2DL1
1011	KIR2DL3
1012	KIR2DL4
1013	KIR3DL1
1014	KIR3DL2
1015	KIT
1016	KLF2
1017	KLF6
1018	KLF7
1019	KLHL13
1020	KLHL23
1021	KLHL29
1022	KLHL4
1023	KLK1
1024	KLRB1
1025	KLRC1
1026	KLRC2
1027	KLRC3
1028	KLRD1
1029	KLRF1
1030	KLRG1
1031	KMO
1032	KNL1
1033	KNSTRN
1034	KPNA2
1035	KPNB1
1036	KSR1
1037	L3MBTL4
1038	LAG3
1039	LAIR2
1040	LAMP3
1041	LAP3
1042	LARGE1
1043	LAYN
1044	LCORL
1045	LDB2
1046	LDHA
1047	LDLRAD4
1048	LEF1
1049	LEF1-AS1
1050	LEKR1
1051	LGALS1
1052	LGALS3
1053	LGALSL-DT
1054	LGMN
1055	LGR4
1056	LHFPL2
1057	LHFPL6
1058	LILRB1
1059	LILRB3
1060	LIMK2
1061	LIMS1
1062	LINC00158
1063	LINC00159
1064	LINC00271
1065	LINC00299
1066	LINC00342
1067	LINC00504
1068	LINC00511
1069	LINC00513
1070	LINC00571
1071	LINC00607
1072	LINC00886
1073	LINC00892
1074	LINC00907
1075	LINC00926
1076	LINC00937
1077	LINC00944
1078	LINC00996
1079	LINC01010
1080	LINC01033
1081	LINC01088
1082	LINC01146
1083	LINC01250
1084	LINC01281
1085	LINC01320
1086	LINC01362
1087	LINC01374
1088	LINC01376
1089	LINC01473
1090	LINC01480
1091	LINC01483
1092	LINC01505
1093	LINC01572
1094	LINC01619
1095	LINC01644
1096	LINC01684
1097	LINC01725
1098	LINC01727
1099	LINC01762
1100	LINC01811
1101	LINC01871
1102	LINC01876
1103	LINC01933
1104	LINC01934
1105	LINC01943
1106	LINC01967
1107	LINC02055
1108	LINC02073
1109	LINC02133
1110	LINC02156
1111	LINC02246
1112	LINC02328
1113	LINC02341
1114	LINC02384
1115	LINC02391
1116	LINC02446
1117	LINC02458
1118	LINC02694
1119	LINC02725
1120	LINC02795
1121	LINGO2
1122	LITAF
1123	LIX1-AS1
1124	LMCD1-AS1
1125	LMNA
1126	LMNB1
1127	LMO7
1128	LONRF3
1129	LPCAT2
1130	LPP
1131	LRBA
1132	LRMDA
1133	LRMP
1134	LRP12
1135	LRRC36
1136	LRRC63
1137	LRRK1
1138	LRRN3
1139	LST1
1140	LTA
1141	LTB
1142	LTBP1
1143	LUCAT1
1144	LY75
1145	LY86
1146	LY86-AS1
1147	LYAR
1148	LYN
1149	LYPLAL1-DT
1150	LYST
1151	MACC1
1152	MACROD2
1153	MAD2L1
1154	MAF
